dataset_key,dataset_name,variant,action,candidate_mode,target_player_a,target_player_b,selected_order,model_a,model_b,winner,match_id,match_copy,outcome,influence,influence_abs,fitted_probability,residual,leverage,objective_value,row_uid,candidate_probability,_candidate_x,raw_influence
arena55k,Chatbot Arena 55k,drop,drop,,gpt-4-0125-preview,gpt-4-1106-preview,0,chatglm3-6b,gpt-4-0125-preview,1.0,33872,reverse,1.0,0.001679198325051472,0.001679198325051472,0.15166681583721986,0.8483331841627801,0.0005871857006814032,-0.012367220659472508,91349,,,
arena55k,Chatbot Arena 55k,drop,drop,,gpt-4-0125-preview,gpt-4-1106-preview,1,chatglm3-6b,gpt-4-0125-preview,1.0,9832,forward,1.0,0.001679198325051472,0.001679198325051472,0.15166681583721986,0.8483331841627801,0.0005871857006814032,-0.012367220659472508,9832,,,
arena55k,Chatbot Arena 55k,drop,drop,,gpt-4-0125-preview,gpt-4-1106-preview,2,chatglm3-6b,gpt-4-0125-preview,1.0,57339,reverse,1.0,0.001679198325051472,0.001679198325051472,0.15166681583721986,0.8483331841627801,0.0005871857006814032,-0.012367220659472508,114816,,,
arena55k,Chatbot Arena 55k,drop,drop,,gpt-4-0125-preview,gpt-4-1106-preview,3,chatglm3-6b,gpt-4-0125-preview,1.0,52173,forward,1.0,0.001679198325051472,0.001679198325051472,0.15166681583721986,0.8483331841627801,0.0005871857006814032,-0.012367220659472508,52173,,,
arena55k,Chatbot Arena 55k,drop,drop,,gpt-4-0125-preview,gpt-4-1106-preview,4,mistral-7b-instruct,gpt-4-0125-preview,1.0,22951,forward,1.0,0.0015940845903137633,0.0015940845903137633,0.18976658941569047,0.8102334105843095,0.0005287388509368984,-0.012367220659472508,22951,,,
arena55k,Chatbot Arena 55k,drop,drop,,gpt-4-0125-preview,gpt-4-1106-preview,5,mistral-7b-instruct,gpt-4-0125-preview,1.0,34905,reverse,1.0,0.0015940845903137633,0.0015940845903137633,0.18976658941569047,0.8102334105843095,0.0005287388509368984,-0.012367220659472508,92382,,,
arena55k,Chatbot Arena 55k,drop,drop,,gpt-4-0125-preview,gpt-4-1106-preview,6,mistral-7b-instruct,gpt-4-0125-preview,1.0,7146,forward,1.0,0.0015940845903137633,0.0015940845903137633,0.18976658941569047,0.8102334105843095,0.0005287388509368984,-0.012367220659472508,7146,,,
arena55k,Chatbot Arena 55k,drop,drop,,gpt-4-0125-preview,gpt-4-1106-preview,7,gpt-4-0125-preview,chatglm3-6b,1.0,57339,forward,1.0,-0.00030021065764519397,0.00030021065764519397,0.8483331841627801,0.15166681583721986,0.0005871857006814032,-0.012367220659472508,57339,,,
arena55k,Chatbot Arena 55k,drop,drop,,gpt-4-0125-preview,gpt-4-1106-preview,8,gpt-4-0125-preview,chatglm3-6b,1.0,9832,reverse,1.0,-0.00030021065764519397,0.00030021065764519397,0.8483331841627801,0.15166681583721986,0.0005871857006814032,-0.012367220659472508,67309,,,
arena55k,Chatbot Arena 55k,drop,drop,,gpt-4-0125-preview,gpt-4-1106-preview,9,gpt-4-0125-preview,chatglm3-6b,1.0,33872,forward,1.0,-0.00030021065764519397,0.00030021065764519397,0.8483331841627801,0.15166681583721986,0.0005871857006814032,-0.012367220659472508,33872,,,
arena55k,Chatbot Arena 55k,drop,drop,,gpt-4-0125-preview,gpt-4-1106-preview,10,gpt-4-0125-preview,chatglm3-6b,1.0,52173,reverse,1.0,-0.00030021065764519397,0.00030021065764519397,0.8483331841627801,0.15166681583721986,0.0005871857006814032,-0.012367220659472508,109650,,,
arena55k,Chatbot Arena 55k,drop,drop,,gpt-4-0125-preview,gpt-4-1106-preview,11,gpt-4-0125-preview,mistral-7b-instruct,1.0,7146,reverse,1.0,-0.0003733541372057179,0.0003733541372057179,0.8102334105843095,0.18976658941569047,0.0005287388509368984,-0.012367220659472508,64623,,,
arena55k,Chatbot Arena 55k,drop,drop,,gpt-4-0125-preview,gpt-4-1106-preview,12,gpt-4-0125-preview,mistral-7b-instruct,1.0,34905,forward,1.0,-0.0003733541372057179,0.0003733541372057179,0.8102334105843095,0.18976658941569047,0.0005287388509368984,-0.012367220659472508,34905,,,
arena55k,Chatbot Arena 55k,drop,drop,,gpt-4-0125-preview,gpt-4-1106-preview,13,gpt-4-0125-preview,mistral-7b-instruct,1.0,22951,reverse,1.0,-0.0003733541372057179,0.0003733541372057179,0.8102334105843095,0.18976658941569047,0.0005287388509368984,-0.012367220659472508,80428,,,
